code,provinceCode,districtCode,nameTH,nameEN
650803,65,6508,สวนเมี่ยง,Suan Miang
650804,65,6508,บ้านดง,Ban Dong
650805,65,6508,บ่อภาค,Bo Phak
650806,65,6508,ท่าสะแก,Tha Sakae
650901,65,6509,วัดโบสถ์,Wat Bot
650902,65,6509,ท่างาม,Tha Ngam
650903,65,6509,ท้อแท้,Tho Thae
650904,65,6509,บ้านยาง,Ban Yang
650905,65,6509,หินลาด,Hin Lat
650906,65,6509,คันโช้ง,Khan Chong
660101,66,6601,ในเมือง,Nai Mueang
660102,66,6601,ไผ่ขวาง,Phai Khwang
660103,66,6601,ย่านยาว,Yan Yao
660104,66,6601,ท่าฬอ,Tha Lo
660105,66,6601,ปากทาง,Pak Thang
660106,66,6601,คลองคะเชนทร์,Khlong Khachen
660107,66,6601,โรงช้าง,Rong Chang
660108,66,6601,เมืองเก่า,Mueang Kao
660109,66,6601,ท่าหลวง,Tha Luang
660110,66,6601,บ้านบุ่ง,Ban Bueng
660111,66,6601,ฆะมัง,Kha Mang
660112,66,6601,ดงป่าคำ,Dong Pa Kham
660113,66,6601,หัวดง,Hua Dong
660114,66,6601,ป่ามะคาบ,Pa Makhap
660115,66,6601,สายคำโห้,Sai Khum Ho
660116,66,6601,ดงกลาง,Dong Klang
660201,66,6602,วังทรายพูน,Wang Sai Phun
660202,66,6602,หนองปลาไหล,Nong Pla Lai
660203,66,6602,หนองพระ,Nong Phra
660204,66,6602,หนองปล้อง,Nong Plong
660301,66,6603,โพธิ์ประทับช้าง,Pho Prathap Chang
660302,66,6603,ไผ่ท่าโพ,Phai Tha Pho
660303,66,6603,วังจิก,Wang Chik
660304,66,6603,ไผ่รอบ,Phai Rop
660305,66,6603,ดงเสือเหลือง,Dong Suea Lueang
660306,66,6603,เนินสว่าง,Noen Sawang
660307,66,6603,ทุ่งใหญ่,Thung Yai
660401,66,6604,ตะพานหิน,Taphan Hin
660402,66,6604,งิ้วราย,Ngio Rai
660403,66,6604,ห้วยเกตุ,Huai Ket
660404,66,6604,ไทรโรงโขน,Sai Rong Khon
660405,66,6604,หนองพยอม,Nong Phayom
660406,66,6604,ทุ่งโพธิ์,Thung Pho
660407,66,6604,ดงตะขบ,Dong Takhop
660408,66,6604,คลองคูณ,Khlong Khun
660409,66,6604,วังสำโรง,Wang Samrong
660410,66,6604,วังหว้า,Wang Wa
660411,66,6604,วังหลุม,Wang Lum
660412,66,6604,ทับหมัน,Thap Man
660413,66,6604,ไผ่หลวง,Phai Luang
660501,66,6605,บางมูลนาก,Bang Mun Nak
660502,66,6605,บางไผ่,Bang Phai
660503,66,6605,หอไกร,Ho Krai
660504,66,6605,เนินมะกอก,Noen Makok
660505,66,6605,วังสำโรง,Wang Samrong
660506,66,6605,ภูมิ,Phum
660507,66,6605,วังกรด,Wang Krot
660508,66,6605,ห้วยเขน,Huai Khen
660509,66,6605,วังตะกู,Wang Taku
660510,66,6605,ลำประดา,Lam Prada
660601,66,6606,โพทะเล,Pho Thale
660602,66,6606,ท้ายน้ำ,Thai Nam
660603,66,6606,ทะนง,Tha Nong
660604,66,6606,ท่าบัว,Tha Bua
660605,66,6606,ทุ่งน้อย,Thung Noi
660606,66,6606,ท่าขมิ้น,Tha Khamin
660607,66,6606,ท่าเสา,Tha Sao
660608,66,6606,บางคลาน,Bang Khlan
660609,66,6606,ท่านั่ง,Tha Nang
660610,66,6606,บ้านน้อย,Ban Noi
660611,66,6606,วัดขวาง,Wat Khwang
660701,66,6607,สามง่าม,Sam Ngam
660702,66,6607,กำแพงดิน,Kamphaeng Din
660703,66,6607,รังนก,Rang Nok
660704,66,6607,เนินปอ,Noen Po
660705,66,6607,หนองโสน,Nong Sano
660801,66,6608,ทับคล้อ,Thap Khlo
660802,66,6608,เขาทราย,Khao Sai
660803,66,6608,เขาเจ็ดลูก,Khao Chet Luk
660804,66,6608,ท้ายทุ่ง,Thai Thung
660901,66,6609,สากเหล็ก,Sak Lek
660902,66,6609,ท่าเยี่ยม,Tha Yiam
660903,66,6609,คลองทราย,Khlong Sai
660904,66,6609,หนองหญ้าไทร,Nong Ya Sai
660905,66,6609,วังทับไทร,Wang Thap Sai
661001,66,6610,ห้วยแก้ว,Huai Kaeo
661002,66,6610,โพธิ์ไทรงาม,Pho Sai Ngam
661003,66,6610,แหลมรัง,Laem Rang
661004,66,6610,บางลาย,Bang Lai
661005,66,6610,บึงนาราง,Bueng Na Rang
661101,66,6611,วังงิ้วใต้,Wang Ngio Tai
661102,66,6611,วังงิ้ว,Wang Ngio
661103,66,6611,ห้วยร่วม,Huai Ruam
661104,66,6611,ห้วยพุก,Huai Phuk
661105,66,6611,สำนักขุนเณร,Samnak Khun Nen
661201,66,6612,บ้านนา,Ban Na
661202,66,6612,บึงบัว,Bueng Bua
661203,66,6612,วังโมกข์,Wang Mok
661204,66,6612,หนองหลุม,Nong Lum
670101,67,6701,ในเมือง,Nai Mueang
670102,67,6701,ตะเบาะ,Tabo
670103,67,6701,บ้านโตก,Ban Tok
670104,67,6701,สะเดียง,Sadiang
670105,67,6701,ป่าเลา,Pa Lao
670106,67,6701,นางั่ว,Na Ngua
670107,67,6701,ท่าพล,Tha Phon
670108,67,6701,ดงมูลเหล็ก,Dong Mun Lek
670109,67,6701,บ้านโคก,Ban Khok
670110,67,6701,ชอนไพร,Chon Phrai
670111,67,6701,นาป่า,Na Pa
670112,67,6701,นายม,Na Yom
670113,67,6701,วังชมภู,Wang Chomphu
670114,67,6701,น้ำร้อน,Nam Ron
670115,67,6701,ห้วยสะแก,Huai Sakae
670116,67,6701,ห้วยใหญ่,Huai Yai
670117,67,6701,ระวิง,Rawing
670201,67,6702,ชนแดน,Chon Daen
670202,67,6702,ดงขุย,Dong Khu
670203,67,6702,ท่าข้าม,Tha Kham
670204,67,6702,พุทธบาท,Phutthabat
670205,67,6702,ลาดแค,Lat Khae
670206,67,6702,บ้านกล้วย,Ban Kluai
670207,67,6702,ซับพุทรา,Sap Phutsa
670208,67,6702,ตะกุดไร,Takut Lai
670209,67,6702,ศาลาลาย,ศาลาลาย
670301,67,6703,หล่มสัก,Lom Sak
670302,67,6703,วัดป่า,Wat Pa
670303,67,6703,ตาลเดี่ยว,Tan Diao
670304,67,6703,ฝายนาแซง,Fai Na Saeng
670305,67,6703,หนองสว่าง,Nong Sawang
670306,67,6703,น้ำเฮี้ย,Nam Hia
670307,67,6703,สักหลง,Sak Long
670308,67,6703,ท่าอิบุญ,Tha I Bun
670309,67,6703,บ้านโสก,Ban Sok
670310,67,6703,บ้านติ้ว,Ban Tio
670311,67,6703,ห้วยไร่,Huai Rai
670312,67,6703,น้ำก้อ,Nam Ko
670313,67,6703,ปากช่อง,Pak Chong
670314,67,6703,น้ำชุน,Nam Chun
670315,67,6703,หนองไขว่,Nong Khwai
670316,67,6703,ลานบ่า,Lan Ba
670317,67,6703,บุ่งคล้า,Bung Khla
670318,67,6703,บุ่งน้ำเต้า,Bung Namtao
670319,67,6703,บ้านกลาง,Ban Klang
670320,67,6703,ช้างตะลูด,Chang Talut
670321,67,6703,บ้านไร่,Ban Rai
670322,67,6703,ปากดุก,Pak Duk
670323,67,6703,บ้านหวาย,Ban Wai
670401,67,6704,หล่มเก่า,Lom Kao
670402,67,6704,นาซำ,Na Sam
670403,67,6704,หินฮาว,Hin Hao
670404,67,6704,บ้านเนิน,Ban Noen
670405,67,6704,ศิลา,Sila
670406,67,6704,นาแซง,Na Saeng
670407,67,6704,วังบาล,Wang Ban
670408,67,6704,นาเกาะ,Na Ko
670409,67,6704,ตาดกลอย,Tat Kloi
670501,67,6705,ท่าโรง,Tha Rong
670502,67,6705,สระประดู่,Sa Pradu
670503,67,6705,สามแยก,Sam Yaek
670504,67,6705,โคกปรง,Khok Prong
670505,67,6705,น้ำร้อน,Nam Ron
670506,67,6705,บ่อรัง,Bo Rang
670507,67,6705,พุเตย,Phu Toei
670508,67,6705,พุขาม,Phu Kham
670509,67,6705,ภูน้ำหยด,Phu Nam Yot
670510,67,6705,ซับสมบูรณ์,Sap Sombun
670511,67,6705,บึงกระจับ,Bueng Krachap
670512,67,6705,วังใหญ่,Wang Yai
670513,67,6705,ยางสาว,Yang Sao
670514,67,6705,ซับน้อย,Sap Noi
670601,67,6706,ศรีเทพ,Si Thep
670602,67,6706,สระกรวด,Sa Kruat
670603,67,6706,คลองกระจัง,Khlong Krachang
670604,67,6706,นาสนุ่น,Na Sanun
670605,67,6706,โคกสะอาด,Khok Sa-At
670606,67,6706,หนองย่างทอย,Nong Yang Thoi
670607,67,6706,ประดู่งาม,Pradu Ngam
670701,67,6707,กองทูล,Kong Thun
670702,67,6707,นาเฉลียง,Na Chaliang
670703,67,6707,บ้านโภชน์,Ban Phot
670704,67,6707,ท่าแดง,Tha Daeng
670705,67,6707,เพชรละคร,Phet Lakhon
670706,67,6707,บ่อไทย,Bo Thai
670707,67,6707,ห้วยโป่ง,Huai Pong
670708,67,6707,วังท่าดี,Wang Tha Di
670709,67,6707,บัววัฒนา,Bua Watthana
670710,67,6707,หนองไผ่,Nong Phai
670711,67,6707,วังโบสถ์,Wang Bot
670712,67,6707,ยางงาม,Yang Ngam
670713,67,6707,ท่าด้วง,Tha Duang
670801,67,6708,ซับสมอทอด,Sap Samo Thot
670802,67,6708,ซับไม้แดง,Sap Mai Daeng
670803,67,6708,หนองแจง,Nong Chaeng
670804,67,6708,กันจุ,Kan Chu
670805,67,6708,วังพิกุล,Wang Phikun
670806,67,6708,พญาวัง,Phaya Wang
670807,67,6708,ศรีมงคล,Si Mongkhon
670808,67,6708,สระแก้ว,Sa Kaeo
670809,67,6708,บึงสามพัน,Bueng Sam Phan
670901,67,6709,น้ำหนาว,Nam Nao
670902,67,6709,หลักด่าน,Lak Dan
670903,67,6709,วังกวาง,Wang Kwang
670904,67,6709,โคกมน,Khok Mon
671001,67,6710,วังโป่ง,Wang Pong
671002,67,6710,ท้ายดง,Thai Dong
671003,67,6710,ซับเปิบ,Sap Poep
671004,67,6710,วังหิน,Wang Hin
671005,67,6710,วังศาล,Wang San
671103,67,6711,ทุ่งสมอ,Thung Samo
671102,67,6711,แคมป์สน,Khaem Son
671101,67,6711,เขาค้อ,Khao Kho
671104,67,6711,ริมสีม่วง,Rim Si Muang
671105,67,6711,สะเดาะพง,Sadao Phong
671106,67,6711,หนองแม่นา,Nong Mae Na
671107,67,6711,เข็กน้อย,Khek Noi
700101,70,7001,หน้าเมือง,Na Mueang
700102,70,7001,เจดีย์หัก,Chedi Hak
700103,70,7001,ดอนตะโก,Don Tako
700104,70,7001,หนองกลางนา,Nong Klang Na
700105,70,7001,ห้วยไผ่,Huai Phai
700106,70,7001,คุ้งน้ำวน,Khung Nam Won
700107,70,7001,คุ้งกระถิน,Khung Krathin
700108,70,7001,อ่างทอง,Ang Thong
700109,70,7001,โคกหม้อ,Khok Mo
700110,70,7001,สามเรือน,Sam Ruean
700111,70,7001,พิกุลทอง,Phikun Thong
700112,70,7001,น้ำพุ,Namphu
700113,70,7001,ดอนแร่,Don Rae
700114,70,7001,หินกอง,Hin Kong
700115,70,7001,เขาแร้ง,Khao Raeng
700116,70,7001,เกาะพลับพลา,Ko Phlapphla
700117,70,7001,หลุมดิน,Lum Din
700118,70,7001,บางป่า,Bang Pa
700119,70,7001,พงสวาย,Phong Sawai
700120,70,7001,คูบัว,Khu Bua
700121,70,7001,ท่าราบ,Tha Rap
700122,70,7001,บ้านไร่,Ban Rai
700201,70,7002,จอมบึง,Chom Bueng
700202,70,7002,ปากช่อง,Pak Chong
700203,70,7002,เบิกไพร,Boek Phrai
700204,70,7002,ด่านทับตะโก,Dan Thap Tako
700205,70,7002,แก้มอ้น,Kaem On
700206,70,7002,รางบัว,Rang Bua
700301,70,7003,สวนผึ้ง,Suan Phueng
700302,70,7003,ป่าหวาย,Pa Wai
700303,70,7003,ท่าเคย,Tha Khoei
700304,70,7003,ตะนาวศรี,Tanao Si
700401,70,7004,ดำเนินสะดวก,Damnoen Saduak
700402,70,7004,ประสาทสิทธิ์,Prasatsit
700403,70,7004,ศรีสุราษฎร์,Si Surat
700404,70,7004,ตาหลวง,Ta Luang
700405,70,7004,ดอนกรวย,Don Kruai
700406,70,7004,ดอนคลัง,Don Khlang
700407,70,7004,บัวงาม,Bua Ngam
700408,70,7004,บ้านไร่,Ban Rai
700409,70,7004,แพงพวย,Phaeng Phuai
700410,70,7004,สี่หมื่น,Si Muen
700411,70,7004,ท่านัด,Tha Nat
700412,70,7004,ขุนพิทักษ์,Khun Phithak
700413,70,7004,ดอนไผ่,Don Phi
700501,70,7005,บ้านโป่ง,Ban Pong
700502,70,7005,ท่าผา,Tha Pha
700503,70,7005,กรับใหญ่,Krap Yai
700504,70,7005,ปากแรต,Pak Raet
700505,70,7005,หนองกบ,Nong Kop
700506,70,7005,หนองอ้อ,Nong O
700507,70,7005,ดอนกระเบื้อง,Don Krabueang
700508,70,7005,สวนกล้วย,Suan Kluai
700509,70,7005,นครชุมน์,Nakhon Chum
700510,70,7005,บ้านม่วง,Ban Muang
700511,70,7005,คุ้งพยอม,Khung Phayom
700512,70,7005,หนองปลาหมอ,Nong Pla Mo
700513,70,7005,เขาขลุง,Khao Khlung
700514,70,7005,เบิกไพร,Boek Phrai
700515,70,7005,ลาดบัวขาว,Lat Bua Khao
700601,70,7006,บางแพ,Bang Phae
700602,70,7006,วังเย็น,Wang Yen
700603,70,7006,หัวโพ,Hua Pho
700604,70,7006,วัดแก้ว,Wat Kaeo
700605,70,7006,ดอนใหญ่,Don Yai
700606,70,7006,ดอนคา,Don Kha
700607,70,7006,โพหัก,Pho Hak
700701,70,7007,โพธาราม,Photharam
700702,70,7007,ดอนกระเบื้อง,Don Krabueang
700703,70,7007,หนองโพ,Nong Pho
700704,70,7007,บ้านเลือก,Ban Lueak
700705,70,7007,คลองตาคต,Khlong Ta Kot
700706,70,7007,บ้านฆ้อง,Ban Khong
700707,70,7007,บ้านสิงห์,Ban Sing
700708,70,7007,ดอนทราย,Don Sai
700709,70,7007,เจ็ดเสมียน,Chet Samian
700710,70,7007,คลองข่อย,Khlong Khoi
700711,70,7007,ชำแระ,Chamrae
700712,70,7007,สร้อยฟ้า,Soi Fa
700713,70,7007,ท่าชุมพล,Tha Chumphon
700714,70,7007,บางโตนด,Bang Tanot
700715,70,7007,เตาปูน,Tao Pun
700716,70,7007,นางแก้ว,Nang Kaeo
700717,70,7007,ธรรมเสน,Thammasen
700718,70,7007,เขาชะงุ้ม,Khao Cha-Ngum
700719,70,7007,หนองกวาง,Nong Kwang
700801,70,7008,ทุ่งหลวง,Thung Luang
700802,70,7008,วังมะนาว,Wang Manao
700803,70,7008,ดอนทราย,Don Sai
700804,70,7008,หนองกระทุ่ม,Nong Krathum
700805,70,7008,ปากท่อ,Pak Tho
700806,70,7008,ป่าไก่,Pa Kai
700807,70,7008,วัดยางงาม,Wat Yang Ngam
700808,70,7008,อ่างหิน,Ang Hin
700809,70,7008,บ่อกระดาน,Bo Kradan
700810,70,7008,ยางหัก,Yang Hak
700811,70,7008,วันดาว,Wan Dao
700812,70,7008,ห้วยยางโทน,Huai Yang Thon
700901,70,7009,เกาะศาลพระ,Ko San Phra
700902,70,7009,จอมประทัด,Chom Prathat
700903,70,7009,วัดเพลง,Wat Phleng
701001,70,7010,บ้านคา,Ban Kha
701002,70,7010,บ้านบึง,Ban Bueng
701003,70,7010,หนองพันจันทร์,Nong Phan Chan
710101,71,7101,บ้านเหนือ,Ban Nuea
710102,71,7101,บ้านใต้,Ban Tai
710103,71,7101,ปากแพรก,Pak Phraek
710104,71,7101,ท่ามะขาม,Tha Makham
710105,71,7101,แก่งเสี้ยน,Kaeng Sian
710106,71,7101,หนองบัว,Nong Bua
710107,71,7101,ลาดหญ้า,Lat Ya
710108,71,7101,วังด้ง,Wang Dong
710109,71,7101,ช่องสะเดา,Chong Sadao
710110,71,7101,หนองหญ้า,Nong Ya
710111,71,7101,เกาะสำโรง,Ko Samrong
710112,71,7101,บ้านเก่า,Ban Kao
710113,71,7101,วังเย็น,Wang Yen
710201,71,7102,ลุ่มสุ่ม,Lum Sum
710202,71,7102,ท่าเสา,Tha Sao
710203,71,7102,สิงห์,Sing
710204,71,7102,ไทรโยค,Sai Yok
710205,71,7102,วังกระแจะ,Wang Krachae
710206,71,7102,ศรีมงคล,Si Mongkhon
710207,71,7102,บ้องตี้,Bong Ti
710301,71,7103,บ่อพลอย,Bo Phloi
710302,71,7103,หนองกุ่ม,Nong Kum
710303,71,7103,หนองรี,Nong Ri
710304,71,7103,หลุมรัง,Lum Rang
710305,71,7103,ช่องด่าน,Chong Dan
710306,71,7103,หนองกร่าง,Nong Krang
710401,71,7104,นาสวน,Na Suan
710402,71,7104,ด่านแม่แฉลบ,Dan Mae Chalaep
710403,71,7104,หนองเป็ด,Nong Pet
710404,71,7104,ท่ากระดาน,Tha Kradan
710405,71,7104,เขาโจด,Khao Chot
710406,71,7104,แม่กระบุง,Mae Krabung
710501,71,7105,พงตึก,Phong Tuek
710502,71,7105,ยางม่วง,Yang Muang
710503,71,7105,ดอนชะเอม,Don Cha-Em
710504,71,7105,ท่าไม้,Tha Mai
710505,71,7105,ตะคร้ำเอน,Takhram En
710506,71,7105,ท่ามะกา,Tha Maka
710507,71,7105,ท่าเรือ,Tha Ruea
710508,71,7105,โคกตะบอง,Khok Tabong
710509,71,7105,ดอนขมิ้น,Don Khamin
710510,71,7105,อุโลกสี่หมื่น,Ulok Si Muen
710511,71,7105,เขาสามสิบหาบ,Khao Sam Sip Hap
710512,71,7105,พระแท่น,Phra Thaen
710513,71,7105,หวายเหนียว,Wai Niao
710514,71,7105,แสนตอ,Saen To
710515,71,7105,สนามแย้,Sanam Yae
710516,71,7105,ท่าเสา,Tha Sao
710517,71,7105,หนองลาน,Nong Lan
710601,71,7106,ท่าม่วง,Tha Muang
710602,71,7106,วังขนาย,Wang Khanai
710603,71,7106,วังศาลา,Wang Sala
710604,71,7106,ท่าล้อ,Tha Lo
710605,71,7106,หนองขาว,Nong Khao
710606,71,7106,ทุ่งทอง,Thung Thong
710607,71,7106,เขาน้อย,Khao Noi
710608,71,7106,ม่วงชุม,Muang Chum
710609,71,7106,บ้านใหม่,Ban Mai
710610,71,7106,พังตรุ,Phang Tru
710611,71,7106,ท่าตะคร้อ,Tha Takhro
710612,71,7106,รางสาลี่,Rang Sali
710613,71,7106,หนองตากยา,Nong Tak Ya
710701,71,7107,ท่าขนุน,Tha Khanun
710702,71,7107,ปิล๊อก,Pi Lok
710703,71,7107,หินดาด,Hin Dat
710704,71,7107,ลิ่นถิ่น,Lin Thin
710705,71,7107,ชะแล,Chalae
710706,71,7107,ห้วยเขย่ง,Huai Khayeng
710707,71,7107,สหกรณ์นิคม,Sahakon Nikhom
710801,71,7108,หนองลู,Nong Lu
710802,71,7108,ปรังเผล,Prang Phle
710803,71,7108,ไล่โว่,Lai Wo
710901,71,7109,พนมทวน,Phanom Thuan
710902,71,7109,หนองโรง,Nong Rong
710903,71,7109,ทุ่งสมอ,Thung Samo
710904,71,7109,ดอนเจดีย์,Don Chedi
710905,71,7109,พังตรุ,Phang Tru
710906,71,7109,รางหวาย,Rang Wai
710907,71,7109,หนองสาหร่าย,Nong Sarai
710908,71,7109,ดอนตาเพชร,Don Ta Phet
711001,71,7110,เลาขวัญ,Lao Khwan
711002,71,7110,หนองโสน,Nong Sano
711003,71,7110,หนองประดู่,Nong Pradu
711004,71,7110,หนองปลิง,Nong Pling
711005,71,7110,หนองนกแก้ว,Nong Nok Kaeo
711006,71,7110,ทุ่งกระบ่ำ,Thung Krabam
711007,71,7110,หนองฝ้าย,Nong Fai
711101,71,7111,ด่านมะขามเตี้ย,Dan Makham Tia
711102,71,7111,กลอนโด,Klon Do
711103,71,7111,จรเข้เผือก,Chorakhe Phueak
711104,71,7111,หนองไผ่,Nong Phai
711201,71,7112,หนองปรือ,Nong Prue
711202,71,7112,หนองปลาไหล,Nong Pla Lai
711203,71,7112,สมเด็จเจริญ,Somdet Charoen
711301,71,7113,ห้วยกระเจา,Huai Krachao
711302,71,7113,วังไผ่,Wang Phai
711303,71,7113,ดอนแสลบ,Don Salaep
711304,71,7113,สระลงเรือ,Sa Long Ruea
720101,72,7201,ท่าพี่เลี้ยง,Tha Phi Liang
720102,72,7201,รั้วใหญ่,Rua Yai
720103,72,7201,ทับตีเหล็ก,Thap Ti Lek
720104,72,7201,ท่าระหัด,Tha Rahat
720105,72,7201,ไผ่ขวาง,Phai Khwang
720106,72,7201,โคกโคเฒ่า,Khok Kho Thao
720107,72,7201,ดอนตาล,Don Tan
720108,72,7201,ดอนมะสังข์,Don Masang
720109,72,7201,พิหารแดง,Phihan Daeng
720110,72,7201,ดอนกำยาน,Don Kamyan
720111,72,7201,ดอนโพธิ์ทอง,Don Pho Thong
720112,72,7201,บ้านโพธิ์,Ban Pho
720113,72,7201,สระแก้ว,Sa Kaeo
720114,72,7201,ตลิ่งชัน,Taling Chan
720115,72,7201,บางกุ้ง,Bang Kung
720116,72,7201,ศาลาขาว,Sala Khao
720117,72,7201,สวนแตง,Suan Taeng
720118,72,7201,สนามชัย,Sanam Chai
720119,72,7201,โพธิ์พระยา,Pho Phraya
720120,72,7201,สนามคลี,Sanam Khli
720201,72,7202,เขาพระ,Khao Phra
720202,72,7202,เดิมบาง,Doem Bang
720203,72,7202,นางบวช,Nang Buat
720204,72,7202,เขาดิน,Khao Din
720205,72,7202,ปากน้ำ,Pak Nam
720206,72,7202,ทุ่งคลี,Thung Khli
720207,72,7202,โคกช้าง,Khok Chang
720208,72,7202,หัวเขา,Hua Khao
720209,72,7202,หัวนา,Hua Na
720210,72,7202,บ่อกรุ,Bo Kru
720211,72,7202,วังศรีราช,Wang Si Rat
720212,72,7202,ป่าสะแก,Pa Sakae
720213,72,7202,ยางนอน,Yang Non
720214,72,7202,หนองกระทุ่ม,Nong Krathum
720301,72,7203,หนองมะค่าโมง,Nong Makha Mong
720302,72,7203,ด่านช้าง,Dan Chang
720303,72,7203,ห้วยขมิ้น,Huai Khamin
720304,72,7203,องค์พระ,Ong Phra
720305,72,7203,วังคัน,Wang Khan
720306,72,7203,นิคมกระเสียว,Nikhom Krasiao
720307,72,7203,วังยาว,Wang Yao
720401,72,7204,โคกคราม,Khok Khram
720402,72,7204,บางปลาม้า,Bang Pla Ma
720403,72,7204,ตะค่า,Takha
720404,72,7204,บางใหญ่,Bang Yai
720405,72,7204,กฤษณา,Kritsana
720406,72,7204,สาลี,Sali
720407,72,7204,ไผ่กองดิน,Phai Kong Din
720408,72,7204,องครักษ์,Ongkharak
720409,72,7204,จรเข้ใหญ่,Chorakhe Yai
720410,72,7204,บ้านแหลม,Ban Laem
720411,72,7204,มะขามล้ม,Makham Lom
720412,72,7204,วังน้ำเย็น,Wang Nam Yen
720413,72,7204,วัดโบสถ์,Wat Bot
720414,72,7204,วัดดาว,Wat Dao
720501,72,7205,ศรีประจันต์,Si Prachan
720502,72,7205,บ้านกร่าง,Ban Krang
720503,72,7205,มดแดง,Mot Daeng
720504,72,7205,บางงาม,Bang Ngam
720505,72,7205,ดอนปรู,Don Pru
720506,72,7205,ปลายนา,Plai Na
720507,72,7205,วังหว้า,Wang Wa
720508,72,7205,วังน้ำซับ,Wang Nam Sap
720509,72,7205,วังยาง,Wang Yang
720601,72,7206,ดอนเจดีย์,Don Chedi
720602,72,7206,หนองสาหร่าย,Nong Sarai
720603,72,7206,ไร่รถ,Rai Rot
720604,72,7206,สระกระโจม,Sa Krachom
720605,72,7206,ทะเลบก,Thale Bok
720701,72,7207,สองพี่น้อง,Song Phi Nong
720702,72,7207,บางเลน,Bang Len
720703,72,7207,บางตาเถร,Bang Ta Then
720704,72,7207,บางตะเคียน,Bang Takhian
720705,72,7207,บ้านกุ่ม,Ban Kum
720706,72,7207,หัวโพธิ์,Hua Pho
720707,72,7207,บางพลับ,Bang Phlap
720708,72,7207,เนินพระปรางค์,Noen Phraprang
720709,72,7207,บ้านช้าง,Ban Chang
720710,72,7207,ต้นตาล,Ton Tan
720711,72,7207,ศรีสำราญ,Si Samran
720712,72,7207,ทุ่งคอก,Thung Khok
720713,72,7207,หนองบ่อ,Nong Bo
720714,72,7207,บ่อสุพรรณ,Bo Suphan
720715,72,7207,ดอนมะนาว,Don Manao
720801,72,7208,ย่านยาว,Yan Yao
720802,72,7208,วังลึก,Wang Luek
720803,72,7208,สามชุก,Sam Chuk
720804,72,7208,หนองผักนาก,Nong Phak Nak
720805,72,7208,บ้านสระ,Ban Sa
720806,72,7208,หนองสะเดา,Nong Sadao
720807,72,7208,กระเสียว,Krasiao
720901,72,7209,อู่ทอง,U Thong
720902,72,7209,สระยายโสม,Sa Yai Som
720903,72,7209,จรเข้สามพัน,Chorakhe Sam Phan
720904,72,7209,บ้านดอน,Ban Don
720905,72,7209,ยุ้งทะลาย,Yung Thalai
720906,72,7209,ดอนมะเกลือ,Don Makluea
720907,72,7209,หนองโอ่ง,Nong Ong
720908,72,7209,ดอนคา,Don Kha
720909,72,7209,พลับพลาไชย,Phlapphla Chai
720910,72,7209,บ้านโข้ง,Ban Khong
720911,72,7209,เจดีย์,Chedi
720912,72,7209,สระพังลาน,Sa Phang Lan
720913,72,7209,กระจัน,Krachan
721001,72,7210,หนองหญ้าไซ,Nong Ya Sai
721002,72,7210,หนองราชวัตร,Nong Ratchawat
721003,72,7210,หนองโพธิ์,Nong Pho
721004,72,7210,แจงงาม,Chaeng Ngam
721005,72,7210,หนองขาม,Nong Kham
721006,72,7210,ทัพหลวง,Thap Luang
730101,73,7301,พระปฐมเจดีย์,Phra Pathom Chedi
730102,73,7301,บางแขม,Bang Khaem
730103,73,7301,พระประโทน,Phra Prathon
730104,73,7301,ธรรมศาลา,Thammasala
730105,73,7301,ตาก้อง,Ta Kong
730106,73,7301,มาบแค,Map Khae
730107,73,7301,สนามจันทร์,Sanam Chan
730108,73,7301,ดอนยายหอม,Don Yai Hom
730109,73,7301,ถนนขาด,Thanon Khat
730110,73,7301,บ่อพลับ,Bo Phlap
730111,73,7301,นครปฐม,Nakhon Pathom
730112,73,7301,วังตะกู,Wang Taku
730113,73,7301,หนองปากโลง,Nong Pak Long
730114,73,7301,สามควายเผือก,Sam Khwai Phueak
730115,73,7301,ทุ่งน้อย,Thung Noi
730116,73,7301,หนองดินแดง,Nong Din Daeng
730117,73,7301,วังเย็น,Wang Yen
730118,73,7301,โพรงมะเดื่อ,Phrong Maduea
730119,73,7301,ลำพยา,Lam Phaya
730120,73,7301,สระกระเทียม,Sa Kathiam
730121,73,7301,สวนป่าน,Suan Pan
730122,73,7301,ห้วยจรเข้,Huai Chorakhe
730123,73,7301,ทัพหลวง,Thap Luang
730124,73,7301,หนองงูเหลือม,Nong Ngu Lueam
730125,73,7301,บ้านยาง,Ban Yang
730201,73,7302,ทุ่งกระพังโหม,Thung Kraphang Hom
730202,73,7302,กระตีบ,Kratip
730203,73,7302,ทุ่งลูกนก,Thung Luk Nok
730204,73,7302,ห้วยขวาง,Huai Khwang
730205,73,7302,ทุ่งขวาง,Thung Khwang
730206,73,7302,สระสี่มุม,Sa Si Mum
730207,73,7302,ทุ่งบัว,Thung Bua
730208,73,7302,ดอนข่อย,Don Khoi
730209,73,7302,สระพัฒนา,Sa Phatthana
730210,73,7302,ห้วยหมอนทอง,Huai Mon Thong
730211,73,7302,ห้วยม่วง,Huai Muang
730212,73,7302,กำแพงแสน,Kamphaeng Saen
730213,73,7302,รางพิกุล,Rang Phikun
730214,73,7302,หนองกระทุ่ม,Nong Krathum
730215,73,7302,วังน้ำเขียว,Wang Nam Khiao
730301,73,7303,นครชัยศรี,Nakhon Chai Si
730302,73,7303,บางกระเบา,Bang Krabao
